Mercedes,EQC,Electric SUV with dual motors and smooth performance,Electric,180 km/h,5.1 seconds,300 HP,60000-80000,2025,Made in Germany,All-wheel drive,SUV électrique à double moteur et conduite fluide,SUV elettrico con doppio motore e guida fluida,SUV eléctrico con doble motor y conducción suave,SUV elétrico com duplo motor e condução suave,Elektrisches SUV mit Doppelmotor und sanfter Leistungsentfaltung,Transmission intégrale,Trazione integrale,Tracción total,Tração integral,Allradantrieb
Mercedes,Vision VLS,Concept luxury van with autonomous Level 4 capability,Electric,160 km/h,6.0 seconds,350 HP,Priceless,2025,Made in Germany,Autonomous Level 4,Concept de van de luxe autonome de niveau 4,Concept di van di lusso con guida autonoma di livello 4,Concepto de furgoneta de lujo con conducción autónoma nivel 4,Conceito de van de luxo com condução autônoma nível 4,Luxus-Van-Konzept mit autonomer Fahrstufe 4,Autonomie de niveau 4,Autonomia di livello 4,Autonomía de nivel 4,Autonomia de Nível 4,Autonomes Fahren Level 4
Mercedes,Vision VLE,Concept electric luxury van with advanced infotainment,Electric,160 km/h,6.2 seconds,350 HP,Priceless,2025,Made in Germany,Level 4 autonomy,Concept de van électrique haut de gamme avec infotainment avancé,Concept di van elettrico di lusso con infotainment avanzato,Concepto de furgoneta eléctrica de lujo con infoentretenimiento avanzado,Conceito de van elétrica de luxo com infoentretenimento avançado,Elektrisches Luxus-Van-Konzept mit fortschrittlichem Infotainment-System,Conduite autonome niveau 4,Guida autonoma livello 4,Conducción autónoma nivel 4,Condução autônoma Nível 4,Autonomes Fahren Level 4
Mercedes,AMG GT43,Performance four-door coupe with AMG 4MATIC+ and luxury,V6,285 km/h,4.9 seconds,435 HP,95000-110000,2025,Made in Germany,AMG Performance 4MATIC+,Coupé quatre portes AMG avec transmission 4MATIC+ et luxe,Coupé a quattro porte AMG con trazione integrale 4MATIC+ e lusso,Coupé de cuatro puertas AMG con tracción 4MATIC+ y lujo,Cupê de quatro portas AMG com tração 4MATIC+ e luxo,Performance-Viertürer mit AMG 4MATIC+ und Luxusausstattung,AMG Performance 4MATIC+,AMG Performance 4MATIC+,AMG Performance 4MATIC+,AMG Performance 4MATIC+,AMG Performance 4MATIC+
Mercedes,AMG GT55,High-performance four-door coupe with rear-axle steering,V8,292 km/h,4.0 seconds,470 HP,100000-120000,2025,Made in Germany,Rear-axle steering,Coupé quatre portes haute performance avec direction arrière,Coupé a quattro porte ad alte prestazioni con sterzo posteriore,Coupé de cuatro puertas de altas prestaciones con dirección trasera,Cupê de quatro portas de alto desempenho com direção traseira,Hochleistungs-Viertürer mit Hinterachslenkung,Direction sur l’essieu arrière,Sterzo sull’asse posteriore,Dirección en el eje trasero,Direção no eixo traseiro,Hinterachslenkung
Mercedes,AMG GT63,Flagship four-door coupe with active aerodynamics,V8,315 km/h,3.3 seconds,577 HP,135000-155000,2025,Made in Germany,Active aerodynamics,Coupé quatre portes phare avec aérodynamique active,Coupé a quattro porte di punta con aerodinamica attiva,Coupé de cuatro puertas insignia con aerodinámica activa,Cupê de quatro portas topo de linha com aerodinâmica ativa,Flaggschiff-Viertürer mit aktiver Aerodynamik,Aérodynamique active,Aerodinamica attiva,Aerodinámica activa,Aerodinâmica ativa,Aktive Aerodynamik
Mercedes,AMG GT63 Pro,Track-optimized four-door coupe with enhanced power,V8,325 km/h,3.1 seconds,639 HP,150000-170000,2025,Made in Germany,Track-optimized setup,Coupé quatre portes optimisé pour la piste et puissance accrue,Coupé a quattro porte ottimizzato per la pista con potenza maggiore,Coupé de cuatro puertas optimizado para circuito con más potencia,Cupê de quatro portas otimizado para pista com potência elevada,Rennstreckenoptimierte Limousine mit erhöhter Leistung,Configuration optimisée pour la piste,Settaggio ottimizzato per la pista,Configuración optimizada para circuito,Configuração otimizada para pista,Rennstreckenoptimierte Abstimmung
Mercedes,AMG GT63 S E Performance,Hybrid hyper-sedan with peak AMG performance,V8 Hybrid,316 km/h,2.9 seconds,843 HP,200000-230000,2025,Made in Germany,Hybrid boost,Berline hyper-hybride offrant le summum des performances AMG,Berlina ibrida iper-performante con tecnologia AMG di punta,Berlina híbrida hiperdeportiva con máximo rendimiento AMG,Berlina híbrida hiperesportiva com desempenho máximo AMG,Hybrid-Hyperlimousine mit maximaler AMG-Performance,Assistance hybride (Hybrid Boost),Boost ibrido,Asistencia híbrida (Hybrid Boost),Impulso híbrido (Hybrid Boost),Hybrid-Boost
Mercedes,AMG PureSpeed,Concept hypercar with F1-derived hybrid technology,V8 Hybrid,350 km/h,2.7 seconds,1000 HP,Priceless,2025,Made in Germany,F1 tech,"Hypercar concept dérivée de la F1, hybride et technologique",Hypercar concept derivata dalla F1 con tecnologia ibrida,Hypercar conceptual derivado de la F1 con tecnología híbrida,Hypercar conceitual derivado da F1 com tecnologia híbrida,Hypercar-Konzept mit F1-inspirierter Hybridtechnologie,Technologie issue de la F1,Tecnologia derivata dalla F1,Tecnología derivada de la F1,Tecnologia derivada da F1,F1-Technologie
Mercedes,Maybach SL,Ultra-luxury convertible with V8 power and plush interior,V8,260 km/h,4.4 seconds,503 HP,250000-300000,2025,Made in Germany,Plush interior,Cabriolet ultra-luxueux à moteur V8 et intérieur somptueux,Cabriolet ultra-lussuosa con motore V8 e interni opulenti,Cabriolet ultralujoso con motor V8 y interior opulento,Conversível ultraluxuoso com motor V8 e interior suntuoso,Ultraluxuriöses Cabriolet mit V8-Motor und edlem Interieur,Intérieur somptueux,Interni lussuosi,Interior lujoso,Interior luxuoso,Hochwertiges Interieur
Mercedes,AMG 4-Door EV,Concept electric sedan with solid-state battery tech,Electric,250 km/h,3.5 seconds,751 HP,Priceless,2025,Made in Germany,Solid-state batteries,Concept de berline électrique avec batteries à électrolyte solide,Concept di berlina elettrica con batterie a stato solido,Concepto de berlina eléctrica con baterías de estado sólido,Conceito de berlina elétrica com bateria de estado sólido,Elektrische Konzeptlimousine mit Festkörperbatterie-Technologie,Batteries à l’état solide,Batterie allo stato solido,Baterías de estado sólido,Baterias de estado sólido,Festkörperbatterien
Alpine,A110,Two-seater lightweight sports coupe with racing heritage,I4,250 km/h,4.5 seconds,252 HP,65000-75000 €,2025,Made in France,Aluminium chassis,Coupé sport biplace léger à héritage de course,Coupé sportivo biposto leggero con eredità da corsa,Coupé deportivo biplaza ligero con herencia de competición,Cupê esportivo biplace leve com herança de competição,Leichtgewichtiges zweisitziges Sportcoupé mit Rennsport-Herkunft,Châssis en aluminium,Telaio in alluminio,Chasis de aluminio,Chassi de alumínio,Aluminiumchassis
Alpine,A110 Pure,Focused performance variant with reduced weight and minimal trim,I4,250 km/h,4.5 seconds,252 HP,68000-78000 €,2025,Made in France,Minimalist interior,Variante performante allégée au style minimaliste,"Variante focalizzata sulle prestazioni, alleggerita e minimalista","Variante enfocada en el rendimiento, más ligera y minimalista","Variante focada em desempenho, leve e minimalista",Performance-orientierte Variante mit reduziertem Gewicht und Minimalismus,Intérieur minimaliste,Interni minimalisti,Interior minimalista,Interior minimalista,Minimalistisches Interieur
Alpine,A110 Legende,Comfort-oriented model with bespoke Alcantara upholstery,I4,250 km/h,4.5 seconds,252 HP,70000-80000 €,2025,Made in France,Alcantara trim,"Modèle orienté confort, avec sellerie Alcantara sur mesure",Modello orientato al comfort con interni in Alcantara su misura,Modelo orientado al confort con tapicería en Alcántara a medida,Modelo voltado para conforto com estofamento em Alcântara sob medida,Komfortmodell mit maßgeschneiderter Alcantara-Innenausstattung,Finitions en Alcantara,Rivestimenti in Alcantara,Tapicería en Alcantara,Acabamento em Alcantara,Alcantara-Ausstattung
Alpine,A110 GT,GT-focused variant with enhanced suspension and front-lift system,I4,250 km/h,4.5 seconds,252 HP,75000-85000 €,2025,Made in France,Front-lift system,Variante GT avec suspension améliorée et système de levage avant,Variante GT con sospensioni migliorate e sistema di sollevamento anteriore,Variante GT con suspensión mejorada y sistema de elevación frontal,Variante GT com suspensão aprimorada e sistema de elevação frontal,GT-Version mit verbessertem Fahrwerk und Frontlift-System,Système de levage avant,Sistema di sollevamento anteriore,Sistema de elevación del eje delantero,Sistema de elevação dianteira,Front-Liftsystem
Chevrolet,Corvette Stingray,Mid-engine American sports car with removable roof panel,V8,312 km/h,2.9 seconds,495 HP,62000-70000 USD,2025,Made in USA,Removable roof panel,Voiture de sport américaine à moteur central et toit amovible,Auto sportiva americana a motore centrale con tetto rimovibile,Deportivo americano de motor central con techo desmontable,Esportivo americano de motor central com teto removível,Amerikanischer Mittelmotor-Sportwagen mit abnehmbarem Dach,Panneau de toit amovible,Pannello del tetto rimovibile,Panel de techo desmontable,Painel de teto removível,Abnehmbares Dachpaneel
Chevrolet,Corvette Z06,Race-inspired track-focused variant with wide-body aerodynamics,V8,315 km/h,2.6 seconds,670 HP,105000-120000 USD,2025,Made in USA,Carbon-ceramic brakes,"Version piste inspirée de la course, à carrosserie élargie","Versione da pista ispirata alle corse, con carrozzeria larga",Versión de pista inspirada en las carreras con carrocería ancha,"Versão de pista inspirada nas corridas, com carroceria alargada",Rennstreckenorientierte Version mit breiter Karosserie,Freins carbone-céramique,Freni carbo-ceramici,Frenos carbono-cerámicos,Freios carbono-cerâmicos,Kohlenstoff-Keramik-Bremsen
Chevrolet,Camaro SS,Classic muscle car with modern performance and Brembo brakes,V8,250 km/h,4.0 seconds,455 HP,38000-45000 USD,2025,Made in USA,Brembo brakes,Muscle car classique à performances modernes et freins Brembo,Muscle car classica con prestazioni moderne e freni Brembo,Muscle car clásico con rendimiento moderno y frenos Brembo,Muscle car clássico com desempenho moderno e freios Brembo,Klassischer Muscle-Car mit moderner Leistung und Brembo-Bremsen,Freins Brembo,Freni Brembo,Frenos Brembo,Freios Brembo,Brembo-Bremsen
Chevrolet,Camaro ZL1,High-performance supercharged model with Magnetic Ride Control,V8,298 km/h,3.5 seconds,650 HP,65000-70000 USD,2025,Made in USA,Magnetic Ride Control,Version suralimentée haute performance avec suspension magnétique,Modello sovralimentato ad alte prestazioni con sospensioni magnetiche,Modelo sobrealimentado de alto rendimiento con suspensión magnética,Modelo superalimentado de alto desempenho com suspensão magnética,Hochleistungsmodell mit Kompressor und magnetischem Fahrwerk,Suspension Magnetic Ride Control,Sospensioni Magnetic Ride Control,Suspensión Magnetic Ride Control,Suspensão Magnetic Ride Control,Magnetic Ride Control
Chevrolet,Bolt EV,Compact electric hatchback with DC fast-charging capability,Electric,146 km/h,6.5 seconds,200 HP,26000-31000 USD,2025,Made in USA,DC fast charging,Citadine électrique compacte avec charge rapide DC,Citycar elettrica compatta con ricarica rapida DC,Compacto eléctrico urbano con carga rápida DC,Citycar elétrica compacta com carregamento rápido DC,Kompakter Elektro-Stadthatch mit Schnellladefunktion,Recharge rapide en courant continu (DC fast charging),Ricarica rapida DC,Carga rápida en corriente continua (DC fast charging),Carregamento rápido DC,DC-Schnellladen
Chevrolet,Silverado 1500,Full-size pickup with Multi-Flex tailgate and strong towing capacity,V8,180 km/h,6.5 seconds,355 HP,38000-45000 USD,2025,Made in USA,Multi-Flex tailgate,Pickup grand format avec hayon Multi-Flex et grande capacité de remorquage,Pickup full-size con portellone Multi-Flex e grande capacità di traino,Pickup de tamaño completo con portón Multi-Flex y gran capacidad de remolque,Picape grande com tampa Multi-Flex e grande capacidade de reboque,Großer Pickup mit Multi-Flex-Heckklappe und hoher Anhängelast,Hayon Multi-Flex,Portellone Multi-Flex,Portón trasero Multi-Flex,Tampa traseira Multi-Flex,Multi-Flex-Heckklappe
Chevrolet,Silverado 2500HD,Heavy-duty pickup featuring Duramax diesel V8 and high torque,V8 Diesel,170 km/h,7.5 seconds,445 HP,45000-55000 USD,2025,Made in USA,Duramax diesel engine,Pickup lourd avec moteur diesel Duramax V8 et couple élevé,Pickup heavy-duty con motore diesel Duramax V8 e coppia elevata,Pickup pesada con motor diésel Duramax V8 y alto par,Picape pesada com motor diesel Duramax V8 e torque elevado,Schwerlast-Pickup mit Duramax-V8-Dieselmotor und hohem Drehmoment,Moteur diesel Duramax,Motore diesel Duramax,Motor diésel Duramax,Motor diesel Duramax,Duramax-Dieselmotor
Chevrolet,Colorado,Mid-size pickup with Z71 off-road package and 308 HP V6,V6,180 km/h,7.0 seconds,308 HP,26000-34000 USD,2025,Made in USA,Z71 Off-Road Package,Pickup intermédiaire Z71 tout-terrain avec V6 de 308 ch,Pickup di medie dimensioni Z71 off-road con V6 da 308 CV,Pickup mediano Z71 todoterreno con motor V6 de 308 CV,Picape média Z71 off-road com motor V6 de 308 cv,Mittelgroßer Pickup Z71 mit Offroad-Paket und V6-Motor mit 308 PS,Pack tout-terrain Z71,Pacchetto fuoristrada Z71,Paquete todoterreno Z71,Pacote off-road Z71,Z71-Offroad-Paket
Chevrolet,Tahoe,Luxury full-size SUV with Adaptive Ride Control and spacious interior,V8,193 km/h,6.2 seconds,355 HP,52000-62000 USD,2025,Made in USA,Adaptive Ride Control,SUV pleine grandeur de luxe avec suspension adaptative et habitacle spacieux,SUV full-size di lusso con sospensioni adattive e interni spaziosi,SUV grande de lujo con suspensión adaptativa e interior espacioso,SUV grande de luxo com suspensão adaptativa e interior espaçoso,Großes Luxus-SUV mit adaptiver Federung und geräumigem Innenraum,Suspension Adaptive Ride Control,Sospensioni Adaptive Ride Control,Suspensión Adaptive Ride Control,Suspensão Adaptive Ride Control,Adaptive Ride Control-Federung
Chevrolet,Suburban,Extended-length full-size SUV offering maximum cargo space,V8,190 km/h,6.5 seconds,355 HP,55000-65000 USD,2025,Made in USA,Rear cargo volume,Version longue du grand SUV pour un volume de chargement maximal,Versione allungata del grande SUV con massimo spazio di carico,Versión extendida del SUV grande con máximo espacio de carga,Versão longa do SUV grande com capacidade máxima de carga,Langversion des Full-Size-SUV mit maximalem Ladevolumen,Volume de chargement arrière,Volume di carico posteriore,Volumen de carga trasero,Volume de carga traseiro,Kofferraumvolumen hinten
Chevrolet,Equinox,Compact SUV with fuel-efficient turbo engine and Chevy Safety Assist,I4,200 km/h,8.7 seconds,175 HP,27000-35000 USD,2025,Made in USA,Chevy Safety Assist,SUV compact à moteur turbo économe et Chevy Safety Assist,SUV compatto con motore turbo efficiente e Chevy Safety Assist,SUV compacto con motor turbo eficiente y Chevy Safety Assist,SUV compacto com motor turbo eficiente e Chevy Safety Assist,Kompaktes SUV mit effizientem Turbomotor und Chevy Safety Assist,Système Chevy Safety Assist,Sistema Chevy Safety Assist,Sistema Chevy Safety Assist,Sistema Chevy Safety Assist,Chevy Safety Assist-System
Chevrolet,Trailblazer,Subcompact SUV featuring available AWD and youthful styling,I3,190 km/h,9.0 seconds,155 HP,23500-30000 USD,2025,Made in USA,Available AWD,SUV sous-compact avec transmission intégrale en option et style jeune,SUV subcompatto con AWD opzionale e stile giovanile,SUV subcompacto con AWD opcional y estilo juvenil,SUV subcompacto com tração AWD opcional e estilo jovial,Subkompaktes SUV mit optionalem Allradantrieb und jugendlichem Design,Transmission intégrale disponible,Trazione integrale disponibile,Tracción total disponible,Tração integral disponível,Optionaler Allradantrieb
Chevrolet,Trax,Entry-level SUV with nimble handling and 7-inch touchscreen,I4,185 km/h,9.5 seconds,137 HP,22000-27500 USD,2025,Made in USA,7-inch touchscreen,SUV d’entrée de gamme agile avec écran tactile 7 pouces,SUV entry-level maneggevole con touchscreen da 7 pollici,SUV básico ágil con pantalla táctil de 7 pulgadas,SUV de entrada ágil com tela sensível ao toque de 7 polegadas,Einstiegs-SUV mit agilem Handling und 7-Zoll-Touchscreen,Écran tactile 7 pouces,Schermo touch da 7 pollici,Pantalla táctil de 7 pulgadas,Tela sensível ao toque de 7 polegadas,"7""-Touchscreen"
Chevrolet,Blazer,Sporty mid-size SUV with hands-free programmable power liftgate,I4,230 km/h,7.5 seconds,228 HP,36000-45000 USD,2025,Made in USA,Hands-free power liftgate,SUV sportif intermédiaire avec hayon mains libres programmable,SUV sportivo di medie dimensioni con portellone programmabile hands-free,SUV deportivo mediano con portón trasero manos libres programable,SUV médio esportivo com tampa traseira programável sem mãos,Sportliches Mittelklasse-SUV mit freihändig bedienbarer Heckklappe,Hayon mains libres programmable,Portellone posteriore automatico a mani libere,Portón trasero manos libres programable,Tampa traseira com abertura sem toque,Freihändig bedienbare Heckklappe
Chevrolet,Blazer EV,All-electric mid-size SUV with GM Ultium battery and Super Cruise,Electric,215 km/h,4.5 seconds,290 HP,45000-55000 USD,2025,Made in USA,Super Cruise,SUV intermédiaire 100 % électrique avec batterie Ultium et conduite autonome Super Cruise,SUV di medie dimensioni elettrico con batteria Ultium e Super Cruise,SUV mediano 100 % eléctrico con batería Ultium y Super Cruise,SUV médio totalmente elétrico com bateria Ultium e Super Cruise,Mittelgroßes Elektro-SUV mit Ultium-Batterie und Super Cruise,Système Super Cruise,Sistema Super Cruise,Sistema Super Cruise,Sistema Super Cruise,Super Cruise-System
Ford,Focus,Compact hatchback combining practicality with agile handling and modern tech,I4,210 km/h,8.5 seconds,125 HP,22000-30000 €,2025,Made in Germany,SYNC 4 infotainment,"Compacte à hayon combinant praticité, agilité et technologies modernes","Hatchback compatta che unisce praticità, agilità e tecnologia moderna","Hatchback compacto que combina practicidad, agilidad y tecnología moderna","Hatchback compacto que combina praticidade, agilidade e tecnologia moderna","Kompakter Hatchback, der Praktikabilität, Agilität und moderne Technik kombiniert",Infodivertissement SYNC 4,Infotainment SYNC 4,Sistema de infoentretenimiento SYNC 4,Sistema de infoentretenimento SYNC 4,SYNC 4-Infotainmentsystem
Ford,Mustang,Iconic sports coupe with retro styling and modern performance,V8,250 km/h,4.3 seconds,450 HP,55000-65000 USD,2025,Made in USA,MagneRide Damping System,Coupé sportif iconique au style rétro et performances contemporaines,Coupé sportiva iconica con design retrò e prestazioni moderne,Coupé deportivo icónico con diseño retro y rendimiento contemporáneo,Cupê esportivo icônico com design retrô e desempenho moderno,Ikonisches Sportcoupé mit Retro-Design und moderner Leistung,Système d’amortissement MagneRide,Sistema di ammortizzazione MagneRide,Sistema de amortiguación MagneRide,Sistema de amortecimento MagneRide,MagneRide-Dämpfungssystem
Ford,Mustang Mach-E,All-electric crossover blending Mustang styling with EV technology,Electric,200 km/h,5.1 seconds,346 HP,47000-65000 USD,2025,Made in USA,Ford Co-Pilot360,Crossover 100 % électrique inspiré de la Mustang,Crossover elettrico ispirato alla Mustang con tecnologia EV,Crossover totalmente eléctrico inspirado en el Mustang,Crossover totalmente elétrico inspirado no Mustang,"Vollelektrisches Crossover, inspiriert vom Mustang-Design",Ford Co-Pilot360,Ford Co-Pilot360,Ford Co-Pilot360,Ford Co-Pilot360,Ford Co-Pilot360
Ford,Mustang Dark Horse,Track-focused Mustang coupe with enhanced chassis and power,V8,283 km/h,3.9 seconds,500 HP,70000-80000 USD,2025,Made in USA,Dark Horse chassis tuning,"Coupé Mustang orienté piste, à châssis et puissance optimisés",Coupé Mustang da pista con telaio e potenza potenziati,Coupé Mustang de pista con chasis mejorado y más potencia,"Cupê Mustang voltado para pista, com chassi aprimorado e mais potência",Rennstreckenorientiertes Mustang-Coupé mit verbessertem Fahrwerk und mehr Power,Châssis Dark Horse optimisé,Telaio Dark Horse ottimizzato,Chasis Dark Horse optimizado,Chassi Dark Horse otimizado,Dark Horse-Chassisabstimmung
Ford,F-150,Best-selling full-size pickup with robust towing and versatile bed features,V6 Hybrid,180 km/h,6.5 seconds,430 HP,35000-55000 USD,2025,Made in USA,ProPower Onboard generator,Pickup pleine grandeur best-seller avec capacités de remorquage robustes,Pickup full-size più venduto con grande capacità di traino e versatilità,Pickup de tamaño completo líder en ventas con gran capacidad de remolque,Picape grande mais vendida com alta capacidade de reboque e versatilidade,Bestseller-Full-Size-Pickup mit starker Zugkraft und vielseitiger Ladefläche,Générateur ProPower Onboard,Generatore ProPower Onboard,Generador ProPower Onboard,Gerador ProPower Onboard,ProPower Onboard-Generator
Ford,F-150 Lightning,All-electric version of the F-150 with instant torque and onboard power,Electric,155 km/h,4.5 seconds,580 HP,50000-75000 USD,2025,Made in USA,Frunk storage,Version électrique du F-150 avec couple instantané et alimentation embarquée,Versione elettrica del F-150 con coppia istantanea e alimentazione integrata,Versión eléctrica del F-150 con par instantáneo y energía integrada,Versão elétrica do F-150 com torque instantâneo e energia integrada,Vollelektrische F-150-Version mit Sofortdrehmoment und Bordstromversorgung,Coffre avant (frunk),Vano anteriore (frunk),Maletero delantero (frunk),Porta-malas dianteiro (frunk),Frunk-Stauraum (vorderer Kofferraum)
Ford,F-250 Super Duty,Heavy-duty pickup offering diesel power and class-leading torque,V8 Diesel,170 km/h,8.5 seconds,475 HP,45000-70000 USD,2025,Made in USA,TorqShift 10-speed transmission,Pickup lourd diesel à couple record et puissance de tête de classe,Pickup heavy-duty con motore diesel e coppia leader di categoria,Pickup pesada diésel con par líder en su clase,Picape pesada a diesel com torque líder de categoria,Schwerlast-Pickup mit Dieselmotor und klassenbestem Drehmoment,Transmission automatique TorqShift à 10 rapports,Cambio automatico TorqShift a 10 rapporti,Transmisión automática TorqShift de 10 velocidades,Transmissão automática TorqShift de 10 marchas,10-Gang-TorqShift-Automatikgetriebe
Ford,F-350 Super Duty,Top-tier heavy-duty pickup for extreme towing capacity and durability,V8 Diesel,165 km/h,9.0 seconds,475 HP,50000-75000 USD,2025,Made in USA,Dual rear wheels,Version haut de gamme pour remorquage extrême et durabilité maximale,Pickup top di gamma per traini estremi e durata eccezionale,Pickup tope de gama para remolques extremos y máxima durabilidad,Picape topo de linha para reboques extremos e durabilidade máxima,Topmodell unter den Heavy-Duty-Pickups für extremes Ziehen und Haltbarkeit,Roues arrière jumelées,Doppie ruote posteriori,Ruedas traseras dobles,Rodas traseiras duplas,Doppelte Hinterräder
Ford,Bronco,Retro-styled off-road SUV with removable roof and advanced 4×4 system,I6,180 km/h,6.8 seconds,310 HP,35000-50000 USD,2025,Made in USA,Terrain Management System,"SUV tout-terrain au style rétro, toit amovible et système 4×4 avancé",SUV fuoristrada dal look retrò con tetto rimovibile e 4×4 avanzato,SUV todoterreno retro con techo desmontable y tracción 4×4 avanzada,SUV off-road retrô com teto removível e tração 4×4 avançada,Retro-inspiriertes Offroad-SUV mit abnehmbarem Dach und 4×4-System,Système Terrain Management,Sistema Terrain Management,Sistema Terrain Management,Sistema Terrain Management,Terrain Management-System
Ford,Bronco Sport,Compact SUV with off-road capability and EcoBoost efficiency,I3,190 km/h,8.8 seconds,181 HP,30000-40000 USD,2025,Made in USA,Bang & Olufsen sound,SUV compact tout-terrain avec moteur EcoBoost efficace,SUV compatto off-road con motore EcoBoost efficiente,SUV compacto off-road con motor EcoBoost eficiente,SUV compacto off-road com motor EcoBoost eficiente,Kompaktes Offroad-SUV mit EcoBoost-Effizienz,Système audio Bang & Olufsen,Impianto audio Bang & Olufsen,Sistema de sonido Bang & Olufsen,Som Bang & Olufsen,Bang & Olufsen Soundanlage
Ford,Bronco Raptor,High-performance off-road SUV with FOX live valve shocks,V6,209 km/h,5.5 seconds,418 HP,70000-85000 USD,2025,Made in USA,FOX Live Valve shocks,SUV tout-terrain haute performance équipé d’amortisseurs FOX,SUV fuoristrada ad alte prestazioni con sospensioni FOX attive,SUV todoterreno de alto rendimiento con suspensión FOX activa,SUV off-road de alto desempenho com amortecedores FOX ativos,Hochleistungs-Offroad-SUV mit FOX-Live-Valve-Federung,Amortisseurs FOX Live Valve,Ammortizzatori FOX Live Valve,Amortiguadores FOX Live Valve,Amortecedores FOX Live Valve,FOX Live Valve-Dämpfer
Ford,Explorer,Three-row SUV with hybrid options and family-friendly tech,I4 Hybrid,200 km/h,6.1 seconds,318 HP,38000-55000 USD,2025,Made in USA,Ford Co-Pilot360,SUV familial trois rangées avec options hybrides et technologie embarquée,SUV familiare a tre file con opzioni ibride e tecnologia per famiglie,SUV familiar de tres filas con opciones híbridas y tecnología moderna,SUV familiar de três fileiras com opções híbridas e tecnologia moderna,Familienfreundliches Dreireihen-SUV mit Hybridoptionen,Système Ford Co-Pilot360,Sistema Ford Co-Pilot360,Sistema Ford Co-Pilot360,Sistema Ford Co-Pilot360,Ford Co-Pilot360-System
Ford,Expedition,Full-size SUV delivering V6 TwinTurbo power and spacious seating for eight,V6 TwinTurbo,180 km/h,7.1 seconds,400 HP,50000-75000 USD,2025,Made in USA,Max Trailer Tow Package,SUV pleine grandeur V6 biturbo offrant puissance et 8 places,SUV full-size con V6 biturbo e otto posti spaziosi,SUV grande con motor V6 biturbo y ocho plazas,SUV grande com motor V6 biturbo e oito lugares,Großes SUV mit V6-Biturbo und Platz für acht Personen,Pack Max Trailer Tow,Pacchetto Max Trailer Tow,Paquete Max Trailer Tow,Pacote Max Trailer Tow,Max Trailer Tow-Paket
Ford,Ranger,Midsize pickup with EcoBoost power and off-road Trail variant,I4,180 km/h,7.4 seconds,270 HP,35000-45000 USD,2025,Made in USA,Trail Control system,Pickup intermédiaire à moteur EcoBoost avec version Trail tout-terrain,Pickup medio con motore EcoBoost e variante Trail off-road,Pickup mediano con motor EcoBoost y versión Trail off-road,Picape média com motor EcoBoost e versão Trail off-road,Mittelgroßer Pickup mit EcoBoost-Antrieb und Trail-Variante,Système Trail Control,Sistema Trail Control,Sistema Trail Control,Sistema Trail Control,Trail Control-System
Ford,Maverick,Compact unibody pickup with hybrid standard powertrain,I4 Hybrid,180 km/h,8.3 seconds,191 HP,20000-30000 USD,2025,Made in USA,Flexbed storage system,Pickup compact monocoque avec motorisation hybride de série,Pickup compatto monoscocca con propulsione ibrida standard,Pickup compacto monocasco con tren motriz híbrido estándar,Picape compacta monobloco com motorização híbrida padrão,Kompakter Pickup mit Hybridantrieb als Standard,Système de rangement Flexbed,Sistema di carico Flexbed,Sistema de almacenamiento Flexbed,Sistema de carga Flexbed,Flexbed-Stauraumlösung
Ford,Escape,Compact crossover with hybrid and plug-in hybrid options,I4 Hybrid,200 km/h,8.4 seconds,200 HP,28000-36000 USD,2025,Made in USA,Active grille shutters,Crossover compact avec options hybrides et plug-in,Crossover compatto con varianti ibride e plug-in,Crossover compacto con versiones híbridas y enchufables,Crossover compacto com versões híbridas e plug-in,Kompaktes Crossover mit Hybrid- und Plug-in-Optionen,Volets de calandre actifs,Griglia attiva,Rejilla activa,Grade ativa,Aktive Kühlergrillklappen
Ford,Edge,Midsize SUV combining sporty styling with turbocharged performance,I4,210 km/h,7.1 seconds,250 HP,32000-43000 USD,2025,Made in USA,Terrain Management System,SUV intermédiaire au style sportif et moteur turbo performant,SUV medio con design sportivo e motore turbo,SUV mediano con diseño deportivo y motor turbo,SUV médio com design esportivo e motor turbo,Mittelgroßes SUV mit sportlichem Design und Turbomotor,Système Terrain Management,Sistema Terrain Management,Sistema Terrain Management,Sistema Terrain Management,Terrain Management-System
Ford,Transit,Full-size van with configurable cargo area and EcoBlue diesel option,I4 Diesel,175 km/h,11.0 seconds,185 HP,35000-45000 USD,2025,Made in USA,Cargo Management System,Fourgon pleine grandeur avec espace modulable et moteur diesel EcoBlue,Furgone full-size con vano configurabile e motore diesel EcoBlue,Furgoneta grande configurable con motor diésel EcoBlue,Van grande com compartimento configurável e motor diesel EcoBlue,Großer Transporter mit anpassbarem Laderaum und EcoBlue-Diesel,Système de gestion du chargement (Cargo Management System),Sistema di gestione del carico,Sistema de gestión de carga,Sistema de gerenciamento de carga,Cargo Management-System
Ford,Transit Connect,Compact van offering versatile cargo solutions and fuel efficiency,I4,175 km/h,12.0 seconds,162 HP,25000-32000 USD,2025,Made in USA,Available side-loading door,Petit fourgon polyvalent et économe en carburant,Furgone compatto versatile e a basso consumo,Furgoneta compacta versátil y eficiente en combustible,Van compacta versátil e eficiente no consumo,Kompakter Transporter mit vielseitigem Laderaum und effizientem Verbrauch,Porte latérale de chargement disponible,Porta laterale di carico disponibile,Puerta lateral de carga disponible,Porta lateral disponível,Seitliche Laderaumtür verfügbar
